"Step","flow - loss","flow - loss__MIN","flow - loss__MAX"
"46400","3.358489525318146","3.358489525318146","3.358489525318146"
"46500","3.3211873626708983","3.3211873626708983","3.3211873626708983"
"46600","3.3153295850753786","3.3153295850753786","3.3153295850753786"
"46700","3.366018092632294","3.366018092632294","3.366018092632294"
"46800","3.38170339345932","3.38170339345932","3.38170339345932"
"46900","3.336392619609833","3.336392619609833","3.336392619609833"
"47000","3.340788547992706","3.340788547992706","3.340788547992706"
"47100","3.3529319882392885","3.3529319882392885","3.3529319882392885"
"47200","3.37275425195694","3.37275425195694","3.37275425195694"
"47300","3.3572250962257386","3.3572250962257386","3.3572250962257386"
"47400","3.316420657634735","3.316420657634735","3.316420657634735"
"47500","3.3224417662620542","3.3224417662620542","3.3224417662620542"
"47600","3.3138300561904908","3.3138300561904908","3.3138300561904908"
"47700","3.3395731806755067","3.3395731806755067","3.3395731806755067"
"47800","3.3770834374427796","3.3770834374427796","3.3770834374427796"
"47900","3.3593795132637023","3.3593795132637023","3.3593795132637023"
"48000","3.3035228753089907","3.3035228753089907","3.3035228753089907"
"48100","3.3551323890686033","3.3551323890686033","3.3551323890686033"
"48200","3.3301997590065002","3.3301997590065002","3.3301997590065002"
"48300","3.331624701023102","3.331624701023102","3.331624701023102"
"48400","3.2860461616516115","3.2860461616516115","3.2860461616516115"
"48500","3.3200669860839844","3.3200669860839844","3.3200669860839844"
"48600","3.3053288364410403","3.3053288364410403","3.3053288364410403"
"48700","3.3642522883415222","3.3642522883415222","3.3642522883415222"
"48800","3.33142897605896","3.33142897605896","3.33142897605896"
"48900","3.308213152885437","3.308213152885437","3.308213152885437"
"49000","3.3365715980529784","3.3365715980529784","3.3365715980529784"
"49100","3.307778935432434","3.307778935432434","3.307778935432434"
"49200","3.2732711482048034","3.2732711482048034","3.2732711482048034"
"49300","3.329696762561798","3.329696762561798","3.329696762561798"
"49400","3.3366379809379576","3.3366379809379576","3.3366379809379576"
"49500","3.348771448135376","3.348771448135376","3.348771448135376"
"49600","3.244392070770264","3.244392070770264","3.244392070770264"
"49700","3.2431058263778687","3.2431058263778687","3.2431058263778687"
"49800","3.270657937526703","3.270657937526703","3.270657937526703"
"49900","3.289722435474396","3.289722435474396","3.289722435474396"
"50000","3.2844770550727844","3.2844770550727844","3.2844770550727844"
"50100","3.2043247270584105","3.2043247270584105","3.2043247270584105"
"50200","3.207932517528534","3.207932517528534","3.207932517528534"
"50300","3.248633825778961","3.248633825778961","3.248633825778961"
"50400","3.2606761980056764","3.2606761980056764","3.2606761980056764"
"50500","3.268499450683594","3.268499450683594","3.268499450683594"
"50600","3.254765205383301","3.254765205383301","3.254765205383301"
"50700","3.2549016642570496","3.2549016642570496","3.2549016642570496"
"50800","3.307334382534027","3.307334382534027","3.307334382534027"
"50900","3.262375841140747","3.262375841140747","3.262375841140747"
"51000","3.323876643180847","3.323876643180847","3.323876643180847"
"51100","3.2775793790817263","3.2775793790817263","3.2775793790817263"
"51200","3.281852495670319","3.281852495670319","3.281852495670319"
"51300","3.2405914068222046","3.2405914068222046","3.2405914068222046"
"51400","3.2861682677268984","3.2861682677268984","3.2861682677268984"
"51500","3.232750608921051","3.232750608921051","3.232750608921051"
"51600","3.277864844799042","3.277864844799042","3.277864844799042"
"51700","3.2744926238059997","3.2744926238059997","3.2744926238059997"
"51800","3.204943630695343","3.204943630695343","3.204943630695343"
"51900","3.242472276687622","3.242472276687622","3.242472276687622"
"52000","3.2900739979743956","3.2900739979743956","3.2900739979743956"
"52100","3.251676709651947","3.251676709651947","3.251676709651947"
"52200","3.329943604469299","3.329943604469299","3.329943604469299"
"52300","3.250237226486206","3.250237226486206","3.250237226486206"
"52400","3.1699535632133484","3.1699535632133484","3.1699535632133484"
"52500","3.246873381137848","3.246873381137848","3.246873381137848"
"52600","3.283066189289093","3.283066189289093","3.283066189289093"
"52700","3.2082857728004455","3.2082857728004455","3.2082857728004455"
"52800","3.245402762889862","3.245402762889862","3.245402762889862"
"52900","3.2437987661361696","3.2437987661361696","3.2437987661361696"
"53000","3.233287208080292","3.233287208080292","3.233287208080292"
"53100","3.188620271682739","3.188620271682739","3.188620271682739"
"53200","3.2557113862037657","3.2557113862037657","3.2557113862037657"
"53300","3.2220247340202333","3.2220247340202333","3.2220247340202333"
"53400","3.2387333035469057","3.2387333035469057","3.2387333035469057"
"53500","3.126152994632721","3.126152994632721","3.126152994632721"
"53600","3.236668338775635","3.236668338775635","3.236668338775635"
"53700","3.1994056820869448","3.1994056820869448","3.1994056820869448"
"53800","3.2042542123794555","3.2042542123794555","3.2042542123794555"
"53900","3.2626544523239134","3.2626544523239134","3.2626544523239134"
"54000","3.224680781364441","3.224680781364441","3.224680781364441"
"54100","3.1580079793930054","3.1580079793930054","3.1580079793930054"
"54200","3.2283100700378418","3.2283100700378418","3.2283100700378418"
"54300","3.245154712200165","3.245154712200165","3.245154712200165"
"54400","3.2479131174087525","3.2479131174087525","3.2479131174087525"
"54500","3.2638883662223814","3.2638883662223814","3.2638883662223814"
"54600","3.232769286632538","3.232769286632538","3.232769286632538"
"54700","3.225677859783173","3.225677859783173","3.225677859783173"
"54800","3.2346397924423216","3.2346397924423216","3.2346397924423216"
"54900","3.2345834374427795","3.2345834374427795","3.2345834374427795"
"55000","3.2413695883750915","3.2413695883750915","3.2413695883750915"
"55100","3.2371499156951904","3.2371499156951904","3.2371499156951904"
"55200","3.169046845436096","3.169046845436096","3.169046845436096"
"55300","3.1187874031066896","3.1187874031066896","3.1187874031066896"
"55400","3.2374664759635925","3.2374664759635925","3.2374664759635925"
"55500","3.1967133498191833","3.1967133498191833","3.1967133498191833"
"55600","3.1554925894737242","3.1554925894737242","3.1554925894737242"
"55700","3.1626551437377928","3.1626551437377928","3.1626551437377928"
"55800","3.1448772668838503","3.1448772668838503","3.1448772668838503"
"55900","3.1951120781898497","3.1951120781898497","3.1951120781898497"
"56000","3.255745391845703","3.255745391845703","3.255745391845703"
"56100","3.177807250022888","3.177807250022888","3.177807250022888"
"56200","3.1515932178497312","3.1515932178497312","3.1515932178497312"
"56300","3.1551931524276733","3.1551931524276733","3.1551931524276733"
"56400","3.191135518550873","3.191135518550873","3.191135518550873"
"56500","3.2026931262016296","3.2026931262016296","3.2026931262016296"
"56600","3.192883415222168","3.192883415222168","3.192883415222168"
"56700","3.2104821515083315","3.2104821515083315","3.2104821515083315"
"56800","3.151632459163666","3.151632459163666","3.151632459163666"
"56900","3.199850878715515","3.199850878715515","3.199850878715515"
"57000","3.2108228611946106","3.2108228611946106","3.2108228611946106"
"57100","3.1990828347206115","3.1990828347206115","3.1990828347206115"
"57200","3.1469421076774595","3.1469421076774595","3.1469421076774595"
"57300","3.191263964176178","3.191263964176178","3.191263964176178"
"57400","3.1494078707695006","3.1494078707695006","3.1494078707695006"
"57500","3.216793084144592","3.216793084144592","3.216793084144592"
"57600","3.1242660593986513","3.1242660593986513","3.1242660593986513"
"57700","3.1393345618247985","3.1393345618247985","3.1393345618247985"
"57800","3.175523591041565","3.175523591041565","3.175523591041565"
"57900","3.1329497361183165","3.1329497361183165","3.1329497361183165"
"58000","3.185769443511963","3.185769443511963","3.185769443511963"
"58100","3.1975519371032717","3.1975519371032717","3.1975519371032717"
"58200","3.1730362010002136","3.1730362010002136","3.1730362010002136"
"58300","3.217296130657196","3.217296130657196","3.217296130657196"
"58400","3.1310670280456545","3.1310670280456545","3.1310670280456545"
"58500","3.1049456572532654","3.1049456572532654","3.1049456572532654"
"58600","3.1622902965545654","3.1622902965545654","3.1622902965545654"
"58700","3.163110773563385","3.163110773563385","3.163110773563385"
"58800","3.190368688106537","3.190368688106537","3.190368688106537"
"58900","3.097100803852081","3.097100803852081","3.097100803852081"
"59000","3.151964111328125","3.151964111328125","3.151964111328125"
"59100","3.1663261961936953","3.1663261961936953","3.1663261961936953"
"59200","3.1844955897331237","3.1844955897331237","3.1844955897331237"
"59300","3.1226418375968934","3.1226418375968934","3.1226418375968934"
"59400","3.164121778011322","3.164121778011322","3.164121778011322"
"59500","3.1812627840042116","3.1812627840042116","3.1812627840042116"
"59600","3.1127737021446227","3.1127737021446227","3.1127737021446227"
"59700","3.1585217189788817","3.1585217189788817","3.1585217189788817"
"59800","3.1012518858909606","3.1012518858909606","3.1012518858909606"
"59900","3.151703128814697","3.151703128814697","3.151703128814697"
"60000","3.1265740823745727","3.1265740823745727","3.1265740823745727"
"60100","3.1045996737480164","3.1045996737480164","3.1045996737480164"
"60200","3.1347770357131957","3.1347770357131957","3.1347770357131957"
"60300","3.1309192299842836","3.1309192299842836","3.1309192299842836"
"60400","3.118407211303711","3.118407211303711","3.118407211303711"
"60500","3.1402229833602906","3.1402229833602906","3.1402229833602906"
"60600","3.0637002277374266","3.0637002277374266","3.0637002277374266"
"60700","3.2136455845832823","3.2136455845832823","3.2136455845832823"
"60800","3.1438891768455504","3.1438891768455504","3.1438891768455504"
"60900","3.0821599888801576","3.0821599888801576","3.0821599888801576"
"61000","3.1009909462928773","3.1009909462928773","3.1009909462928773"
"61100","3.1911622524261474","3.1911622524261474","3.1911622524261474"
"61200","3.1320135188102722","3.1320135188102722","3.1320135188102722"
"61300","3.1625463247299193","3.1625463247299193","3.1625463247299193"
"61400","3.0846638560295103","3.0846638560295103","3.0846638560295103"
"61500","3.1502199530601502","3.1502199530601502","3.1502199530601502"
"61600","3.134185106754303","3.134185106754303","3.134185106754303"
"61700","3.1218837094306946","3.1218837094306946","3.1218837094306946"
"61800","3.098974106311798","3.098974106311798","3.098974106311798"
"61900","3.06218092918396","3.06218092918396","3.06218092918396"
"62000","3.173702750205994","3.173702750205994","3.173702750205994"
"62100","3.0677737903594973","3.0677737903594973","3.0677737903594973"
"62200","3.1328156352043153","3.1328156352043153","3.1328156352043153"
"62300","3.0925617265701293","3.0925617265701293","3.0925617265701293"
"62400","3.149953773021698","3.149953773021698","3.149953773021698"
"62500","3.127576904296875","3.127576904296875","3.127576904296875"
"62600","3.195409240722656","3.195409240722656","3.195409240722656"
"62700","3.0833054184913635","3.0833054184913635","3.0833054184913635"
"62800","3.116005780696869","3.116005780696869","3.116005780696869"
"62900","3.117085511684418","3.117085511684418","3.117085511684418"
"63000","3.134113082885742","3.134113082885742","3.134113082885742"
"63100","3.0145211672782897","3.0145211672782897","3.0145211672782897"
"63200","3.0627945113182067","3.0627945113182067","3.0627945113182067"
"63300","3.105742344856262","3.105742344856262","3.105742344856262"
"63400","3.0849035477638242","3.0849035477638242","3.0849035477638242"
"63500","3.063876738548279","3.063876738548279","3.063876738548279"
"63600","3.033590247631073","3.033590247631073","3.033590247631073"
"63700","3.0775310087203978","3.0775310087203978","3.0775310087203978"
"63800","3.0907863402366638","3.0907863402366638","3.0907863402366638"
"63900","3.065592861175537","3.065592861175537","3.065592861175537"
"64000","3.128607141971588","3.128607141971588","3.128607141971588"
"64100","3.1152319002151487","3.1152319002151487","3.1152319002151487"
"64200","3.0809179282188417","3.0809179282188417","3.0809179282188417"
"64300","3.1130593276023864","3.1130593276023864","3.1130593276023864"
"64400","3.0728382754325865","3.0728382754325865","3.0728382754325865"
"64500","3.1140755081176756","3.1140755081176756","3.1140755081176756"
"64600","3.098549997806549","3.098549997806549","3.098549997806549"
"64700","3.1174744319915773","3.1174744319915773","3.1174744319915773"
"64800","3.034407181739807","3.034407181739807","3.034407181739807"
"64900","3.043446114063263","3.043446114063263","3.043446114063263"
"65000","3.07763596534729","3.07763596534729","3.07763596534729"
"65100","3.0184662985801696","3.0184662985801696","3.0184662985801696"
"65200","3.0752295804023744","3.0752295804023744","3.0752295804023744"
"65300","3.0330150508880616","3.0330150508880616","3.0330150508880616"
"65400","3.1099573969841003","3.1099573969841003","3.1099573969841003"
"65500","3.1011288070678713","3.1011288070678713","3.1011288070678713"
"65600","3.094507098197937","3.094507098197937","3.094507098197937"
"65700","3.090346999168396","3.090346999168396","3.090346999168396"
"65800","3.0551290035247805","3.0551290035247805","3.0551290035247805"
"65900","3.043205726146698","3.043205726146698","3.043205726146698"
"66000","3.0584473991394043","3.0584473991394043","3.0584473991394043"
"66100","3.008644382953644","3.008644382953644","3.008644382953644"
"66200","3.0696373701095583","3.0696373701095583","3.0696373701095583"
"66300","3.0091043066978456","3.0091043066978456","3.0091043066978456"
"66400","3.0900551438331605","3.0900551438331605","3.0900551438331605"
"66500","3.0897228813171385","3.0897228813171385","3.0897228813171385"
"66600","2.9958206820487976","2.9958206820487976","2.9958206820487976"
"66700","3.0956662106513977","3.0956662106513977","3.0956662106513977"
"66800","3.117021405696869","3.117021405696869","3.117021405696869"
"66900","3.042887415885925","3.042887415885925","3.042887415885925"
"67000","3.0646277046203614","3.0646277046203614","3.0646277046203614"
"67100","3.040335292816162","3.040335292816162","3.040335292816162"
"67200","3.097820041179657","3.097820041179657","3.097820041179657"
"67300","3.067174174785614","3.067174174785614","3.067174174785614"
"67400","3.0154747319221498","3.0154747319221498","3.0154747319221498"
"67500","3.013530535697937","3.013530535697937","3.013530535697937"
"67600","3.120089228153229","3.120089228153229","3.120089228153229"
"67700","3.0213869500160215","3.0213869500160215","3.0213869500160215"
"67800","3.109046924114227","3.109046924114227","3.109046924114227"
"67900","3.065472097396851","3.065472097396851","3.065472097396851"
"68000","3.0150437331199647","3.0150437331199647","3.0150437331199647"
"68100","3.0242683625221254","3.0242683625221254","3.0242683625221254"
"68200","3.1177409720420837","3.1177409720420837","3.1177409720420837"
"68300","3.0391209363937377","3.0391209363937377","3.0391209363937377"
"68400","3.0846963834762575","3.0846963834762575","3.0846963834762575"
"68500","3.018448257446289","3.018448257446289","3.018448257446289"
"68600","3.0662616658210755","3.0662616658210755","3.0662616658210755"
"68700","3.018709032535553","3.018709032535553","3.018709032535553"
"68800","3.0636166644096376","3.0636166644096376","3.0636166644096376"
"68900","3.0117576456069948","3.0117576456069948","3.0117576456069948"
"69000","3.023246967792511","3.023246967792511","3.023246967792511"
"69100","3.0400565695762634","3.0400565695762634","3.0400565695762634"
"69200","2.999940185546875","2.999940185546875","2.999940185546875"
"69300","3.0764043855667116","3.0764043855667116","3.0764043855667116"
"69400","3.014974398612976","3.014974398612976","3.014974398612976"
"69500","3.032314193248749","3.032314193248749","3.032314193248749"
"69600","3.0020594334602357","3.0020594334602357","3.0020594334602357"
"69700","3.048963735103607","3.048963735103607","3.048963735103607"
"69800","3.000827488899231","3.000827488899231","3.000827488899231"
"69900","3.024074606895447","3.024074606895447","3.024074606895447"
"70000","3.0721430492401125","3.0721430492401125","3.0721430492401125"
"70100","3.0544098591804505","3.0544098591804505","3.0544098591804505"
"70200","3.0944666290283203","3.0944666290283203","3.0944666290283203"
"70300","3.031880519390106","3.031880519390106","3.031880519390106"
"70400","2.975874750614166","2.975874750614166","2.975874750614166"
"70500","3.033294334411621","3.033294334411621","3.033294334411621"
"70600","2.977696838378906","2.977696838378906","2.977696838378906"
"70700","2.983791844844818","2.983791844844818","2.983791844844818"
"70800","2.9876560413837434","2.9876560413837434","2.9876560413837434"
"70900","3.047533059120178","3.047533059120178","3.047533059120178"
"71000","3.028875868320465","3.028875868320465","3.028875868320465"
"71100","2.9654030323028566","2.9654030323028566","2.9654030323028566"
"71200","3.02410236120224","3.02410236120224","3.02410236120224"
"71300","3.009105761051178","3.009105761051178","3.009105761051178"
"71400","2.982432016134262","2.982432016134262","2.982432016134262"
"71500","2.9418038964271545","2.9418038964271545","2.9418038964271545"
"71600","2.972847306728363","2.972847306728363","2.972847306728363"
"71700","2.97994647026062","2.97994647026062","2.97994647026062"
"71800","2.976064820289612","2.976064820289612","2.976064820289612"
"71900","3.0277306747436525","3.0277306747436525","3.0277306747436525"
"72000","2.952973701953888","2.952973701953888","2.952973701953888"
"72100","2.9367690110206603","2.9367690110206603","2.9367690110206603"
"72200","3.018829092979431","3.018829092979431","3.018829092979431"
"72300","3.0052549052238464","3.0052549052238464","3.0052549052238464"
"72400","3.0521731543540955","3.0521731543540955","3.0521731543540955"
"72500","2.9711329340934753","2.9711329340934753","2.9711329340934753"
"72600","3.0952442693710327","3.0952442693710327","3.0952442693710327"
"72700","3.047344496250153","3.047344496250153","3.047344496250153"
"72800","2.962116014957428","2.962116014957428","2.962116014957428"
"72900","2.942324891090393","2.942324891090393","2.942324891090393"
"73000","3.004523479938507","3.004523479938507","3.004523479938507"
"73100","3.013947293758392","3.013947293758392","3.013947293758392"
"73200","3.010158064365387","3.010158064365387","3.010158064365387"
"73300","3.018938729763031","3.018938729763031","3.018938729763031"
"73400","2.9938547658920287","2.9938547658920287","2.9938547658920287"
"73500","2.953310799598694","2.953310799598694","2.953310799598694"
"73600","2.995705029964447","2.995705029964447","2.995705029964447"
"73700","2.993907012939453","2.993907012939453","2.993907012939453"
"73800","2.993038773536682","2.993038773536682","2.993038773536682"
"73900","3.007690682411194","3.007690682411194","3.007690682411194"
"74000","3.047047190666199","3.047047190666199","3.047047190666199"
"74100","2.955365080833435","2.955365080833435","2.955365080833435"
"74200","3.032709197998047","3.032709197998047","3.032709197998047"
"74300","3.00965038061142","3.00965038061142","3.00965038061142"
"74400","2.97302063703537","2.97302063703537","2.97302063703537"
"74500","3.0314814901351927","3.0314814901351927","3.0314814901351927"
"74600","2.973696722984314","2.973696722984314","2.973696722984314"
"74700","2.9607066774368285","2.9607066774368285","2.9607066774368285"
"74800","2.917970132827759","2.917970132827759","2.917970132827759"
"74900","2.9973200583457946","2.9973200583457946","2.9973200583457946"
"75000","2.9934974765777587","2.9934974765777587","2.9934974765777587"
"75100","2.9881480860710146","2.9881480860710146","2.9881480860710146"
"75200","2.9688353443145754","2.9688353443145754","2.9688353443145754"
"75300","2.933259108066559","2.933259108066559","2.933259108066559"
"75400","2.959100515842438","2.959100515842438","2.959100515842438"
"75500","2.9721482372283936","2.9721482372283936","2.9721482372283936"
"75600","2.9592650628089903","2.9592650628089903","2.9592650628089903"
"75700","2.975355761051178","2.975355761051178","2.975355761051178"
"75800","2.9561159133911135","2.9561159133911135","2.9561159133911135"
"75900","2.932453439235687","2.932453439235687","2.932453439235687"
"76000","2.9482986235618593","2.9482986235618593","2.9482986235618593"
"76100","2.981975212097168","2.981975212097168","2.981975212097168"
"76200","2.938795261383057","2.938795261383057","2.938795261383057"
"76300","2.93945152759552","2.93945152759552","2.93945152759552"
"76400","2.959844214916229","2.959844214916229","2.959844214916229"
"76500","2.9641353702545166","2.9641353702545166","2.9641353702545166"
"76600","2.9764042782783506","2.9764042782783506","2.9764042782783506"
"76700","2.9201861572265626","2.9201861572265626","2.9201861572265626"
"76800","2.9037408947944643","2.9037408947944643","2.9037408947944643"
"76900","2.9237464833259583","2.9237464833259583","2.9237464833259583"
"77000","2.9809253668785094","2.9809253668785094","2.9809253668785094"
"77100","2.8966561627388","2.8966561627388","2.8966561627388"
"77200","2.973794765472412","2.973794765472412","2.973794765472412"
"77300","2.9432966184616087","2.9432966184616087","2.9432966184616087"
"77400","2.943601050376892","2.943601050376892","2.943601050376892"
"77500","2.8927088570594788","2.8927088570594788","2.8927088570594788"
"77600","3.0198383259773256","3.0198383259773256","3.0198383259773256"
"77700","2.9814319801330567","2.9814319801330567","2.9814319801330567"
"77800","2.9742833232879637","2.9742833232879637","2.9742833232879637"
"77900","3.0329635190963744","3.0329635190963744","3.0329635190963744"
"78000","2.8794943618774416","2.8794943618774416","2.8794943618774416"
"78100","2.933787455558777","2.933787455558777","2.933787455558777"
"78200","2.9594017314910888","2.9594017314910888","2.9594017314910888"
"78300","2.9222652983665465","2.9222652983665465","2.9222652983665465"
"78400","2.9589677476882934","2.9589677476882934","2.9589677476882934"
"78500","2.9681435799598694","2.9681435799598694","2.9681435799598694"
"78600","2.953225431442261","2.953225431442261","2.953225431442261"
"78700","2.9459789419174194","2.9459789419174194","2.9459789419174194"
"78800","2.926394329071045","2.926394329071045","2.926394329071045"
"78900","2.9729101419448853","2.9729101419448853","2.9729101419448853"
"79000","2.910636675357819","2.910636675357819","2.910636675357819"
"79100","2.9780198454856874","2.9780198454856874","2.9780198454856874"
"79200","2.9372751331329345","2.9372751331329345","2.9372751331329345"
"79300","2.877198293209076","2.877198293209076","2.877198293209076"
"79400","2.9495009446144103","2.9495009446144103","2.9495009446144103"
"79500","2.9692370891571045","2.9692370891571045","2.9692370891571045"
"79600","2.824640874862671","2.824640874862671","2.824640874862671"
"79700","2.9674005460739137","2.9674005460739137","2.9674005460739137"
"79800","2.9371675872802734","2.9371675872802734","2.9371675872802734"
"79900","2.9068739867210387","2.9068739867210387","2.9068739867210387"
"80000","2.9203425669670104","2.9203425669670104","2.9203425669670104"
"80100","2.9461227250099182","2.9461227250099182","2.9461227250099182"
"80200","2.9438938665390015","2.9438938665390015","2.9438938665390015"
"80300","2.8699083161354064","2.8699083161354064","2.8699083161354064"
"80400","2.943015601634979","2.943015601634979","2.943015601634979"
"80500","2.9012721157073975","2.9012721157073975","2.9012721157073975"
"80600","2.9117202591896056","2.9117202591896056","2.9117202591896056"
"80700","2.9100364232063294","2.9100364232063294","2.9100364232063294"
"80800","2.8707182002067566","2.8707182002067566","2.8707182002067566"
"80900","2.917877616882324","2.917877616882324","2.917877616882324"
"81000","2.9443701171875","2.9443701171875","2.9443701171875"
"81100","2.958121135234833","2.958121135234833","2.958121135234833"
"81200","2.8949770736694336","2.8949770736694336","2.8949770736694336"
"81300","2.9626522636413575","2.9626522636413575","2.9626522636413575"
"81400","2.914668755531311","2.914668755531311","2.914668755531311"
"81500","2.8945777082443236","2.8945777082443236","2.8945777082443236"
"81600","2.899534740447998","2.899534740447998","2.899534740447998"
"81700","2.904607038497925","2.904607038497925","2.904607038497925"
"81800","2.931883611679077","2.931883611679077","2.931883611679077"
"81900","2.9224108123779295","2.9224108123779295","2.9224108123779295"
"82000","2.9118728756904604","2.9118728756904604","2.9118728756904604"
"82100","2.9183213043212892","2.9183213043212892","2.9183213043212892"
"82200","2.9377347946166994","2.9377347946166994","2.9377347946166994"
"82300","2.9231830477714538","2.9231830477714538","2.9231830477714538"
"82400","2.914405541419983","2.914405541419983","2.914405541419983"
"82500","2.8734130668640137","2.8734130668640137","2.8734130668640137"
"82600","2.8810992670059203","2.8810992670059203","2.8810992670059203"
"82700","2.8586006438732148","2.8586006438732148","2.8586006438732148"
"82800","2.9085120344161988","2.9085120344161988","2.9085120344161988"
"82900","2.8313395285606386","2.8313395285606386","2.8313395285606386"
"83000","2.9018026328086854","2.9018026328086854","2.9018026328086854"
"83100","2.870818166732788","2.870818166732788","2.870818166732788"
"83200","2.9333105731010436","2.9333105731010436","2.9333105731010436"
"83300","2.88999794960022","2.88999794960022","2.88999794960022"
"83400","2.896770513057709","2.896770513057709","2.896770513057709"
"83500","2.9193465757369994","2.9193465757369994","2.9193465757369994"
"83600","2.899257652759552","2.899257652759552","2.899257652759552"
"83700","2.8877703738212586","2.8877703738212586","2.8877703738212586"
"83800","2.8634159564971924","2.8634159564971924","2.8634159564971924"
"83900","2.9031875944137573","2.9031875944137573","2.9031875944137573"
"84000","2.922961857318878","2.922961857318878","2.922961857318878"
"84100","2.921251857280731","2.921251857280731","2.921251857280731"
"84200","2.918690068721771","2.918690068721771","2.918690068721771"
"84300","2.8665777468681335","2.8665777468681335","2.8665777468681335"
"84400","2.882994656562805","2.882994656562805","2.882994656562805"
"84500","2.9205327439308166","2.9205327439308166","2.9205327439308166"
"84600","2.8646753334999087","2.8646753334999087","2.8646753334999087"
"84700","2.8435698461532595","2.8435698461532595","2.8435698461532595"
"84800","2.892757296562195","2.892757296562195","2.892757296562195"
"84900","2.8893445897102357","2.8893445897102357","2.8893445897102357"
"85000","2.8921364045143125","2.8921364045143125","2.8921364045143125"
"85100","2.931306872367859","2.931306872367859","2.931306872367859"
"85200","2.920110228061676","2.920110228061676","2.920110228061676"
"85300","2.904013388156891","2.904013388156891","2.904013388156891"
"85400","2.834525237083435","2.834525237083435","2.834525237083435"
"85500","2.8959247779846193","2.8959247779846193","2.8959247779846193"
"85600","2.9202698183059694","2.9202698183059694","2.9202698183059694"
"85700","2.9091898584365845","2.9091898584365845","2.9091898584365845"
"85800","2.9007228946685792","2.9007228946685792","2.9007228946685792"
"85900","2.8717746758461","2.8717746758461","2.8717746758461"
"86000","2.825558886528015","2.825558886528015","2.825558886528015"
"86100","2.892528750896454","2.892528750896454","2.892528750896454"
"86200","2.8485899567604065","2.8485899567604065","2.8485899567604065"
"86300","2.879486474990845","2.879486474990845","2.879486474990845"
"86400","2.842992889881134","2.842992889881134","2.842992889881134"
"86500","2.8165066051483154","2.8165066051483154","2.8165066051483154"
"86600","2.875443820953369","2.875443820953369","2.875443820953369"
"86700","2.876060812473297","2.876060812473297","2.876060812473297"
"86800","2.889613356590271","2.889613356590271","2.889613356590271"
"86900","2.8727173900604246","2.8727173900604246","2.8727173900604246"
"87000","2.8430801749229433","2.8430801749229433","2.8430801749229433"
"87100","2.840250232219696","2.840250232219696","2.840250232219696"
"87200","2.857603385448456","2.857603385448456","2.857603385448456"
"87300","2.9245980310440065","2.9245980310440065","2.9245980310440065"
"87400","2.87636390209198","2.87636390209198","2.87636390209198"
"87500","2.930084488391876","2.930084488391876","2.930084488391876"
"87600","2.8612347054481506","2.8612347054481506","2.8612347054481506"
"87700","2.8879467964172365","2.8879467964172365","2.8879467964172365"
"87800","2.889971237182617","2.889971237182617","2.889971237182617"
"87900","2.847685990333557","2.847685990333557","2.847685990333557"
"88000","2.886897723674774","2.886897723674774","2.886897723674774"
"88100","2.902296013832092","2.902296013832092","2.902296013832092"
"88200","2.8943681037425995","2.8943681037425995","2.8943681037425995"
"88300","2.844418089389801","2.844418089389801","2.844418089389801"
"88400","2.896864697933197","2.896864697933197","2.896864697933197"
"88500","2.852674741744995","2.852674741744995","2.852674741744995"
"88600","2.887905306816101","2.887905306816101","2.887905306816101"
"88700","2.824391646385193","2.824391646385193","2.824391646385193"
"88800","2.92000111579895","2.92000111579895","2.92000111579895"
"88900","2.834539898633957","2.834539898633957","2.834539898633957"
"89000","2.8450828623771667","2.8450828623771667","2.8450828623771667"
"89100","2.882335560321808","2.882335560321808","2.882335560321808"
"89200","2.8072567796707153","2.8072567796707153","2.8072567796707153"
"89300","2.814635057449341","2.814635057449341","2.814635057449341"
"89400","2.880711622238159","2.880711622238159","2.880711622238159"
"89500","2.8523188281059264","2.8523188281059264","2.8523188281059264"
"89600","2.853059914112091","2.853059914112091","2.853059914112091"
"89700","2.8842440605163575","2.8842440605163575","2.8842440605163575"
"89800","2.8898483061790468","2.8898483061790468","2.8898483061790468"
"89900","2.8677787590026855","2.8677787590026855","2.8677787590026855"
"90000","2.839247000217438","2.839247000217438","2.839247000217438"
"90100","2.936233377456665","2.936233377456665","2.936233377456665"
"90200","2.832510595321655","2.832510595321655","2.832510595321655"
"90300","2.8306052041053773","2.8306052041053773","2.8306052041053773"
"90400","2.9246350479125978","2.9246350479125978","2.9246350479125978"
"90500","2.80046434879303","2.80046434879303","2.80046434879303"
"90600","2.8153039455413817","2.8153039455413817","2.8153039455413817"
"90700","2.7860552525520323","2.7860552525520323","2.7860552525520323"
"90800","2.8488559019565582","2.8488559019565582","2.8488559019565582"
"90900","2.857539417743683","2.857539417743683","2.857539417743683"
"91000","2.861138253211975","2.861138253211975","2.861138253211975"
"91100","2.8678149080276487","2.8678149080276487","2.8678149080276487"
"91200","2.8532370138168335","2.8532370138168335","2.8532370138168335"
"91300","2.844720480442047","2.844720480442047","2.844720480442047"
"91400","2.817811267375946","2.817811267375946","2.817811267375946"
"91500","2.8947311520576475","2.8947311520576475","2.8947311520576475"
"91600","2.8040050363540647","2.8040050363540647","2.8040050363540647"
"91700","2.7906636500358584","2.7906636500358584","2.7906636500358584"
"91800","2.87912562251091","2.87912562251091","2.87912562251091"
"91900","2.8750092649459837","2.8750092649459837","2.8750092649459837"
