"Step","mse - loss","mse - loss__MIN","mse - loss__MAX"
"44200","0.367464659512043","0.367464659512043","0.367464659512043"
"44300","0.3447241061925888","0.3447241061925888","0.3447241061925888"
"44400","0.3482387775182724","0.3482387775182724","0.3482387775182724"
"44500","0.3487350898981094","0.3487350898981094","0.3487350898981094"
"44600","0.3422916674613953","0.3422916674613953","0.3422916674613953"
"44700","0.3383447813987732","0.3383447813987732","0.3383447813987732"
"44800","0.3464758560061455","0.3464758560061455","0.3464758560061455"
"44900","0.33874173372983934","0.33874173372983934","0.33874173372983934"
"45000","0.34208290070295333","0.34208290070295333","0.34208290070295333"
"45100","0.3474144712090492","0.3474144712090492","0.3474144712090492"
"45200","0.33958294421434404","0.33958294421434404","0.33958294421434404"
"45300","0.34022270783782005","0.34022270783782005","0.34022270783782005"
"45400","0.3448170930147171","0.3448170930147171","0.3448170930147171"
"45500","0.35192800432443616","0.35192800432443616","0.35192800432443616"
"45600","0.32937211185693743","0.32937211185693743","0.32937211185693743"
"45700","0.34369460105895994","0.34369460105895994","0.34369460105895994"
"45800","0.3354989932477474","0.3354989932477474","0.3354989932477474"
"45900","0.3458652576804161","0.3458652576804161","0.3458652576804161"
"46000","0.3311967468261719","0.3311967468261719","0.3311967468261719"
"46100","0.3449015429615974","0.3449015429615974","0.3449015429615974"
"46200","0.33715843200683593","0.33715843200683593","0.33715843200683593"
"46300","0.3500280496478081","0.3500280496478081","0.3500280496478081"
"46400","0.3261327295005321","0.3261327295005321","0.3261327295005321"
"46500","0.3418188048899174","0.3418188048899174","0.3418188048899174"
"46600","0.336942832916975","0.336942832916975","0.336942832916975"
"46700","0.32928677812218665","0.32928677812218665","0.32928677812218665"
"46800","0.34816865354776383","0.34816865354776383","0.34816865354776383"
"46900","0.3390889368951321","0.3390889368951321","0.3390889368951321"
"47000","0.3331293231248856","0.3331293231248856","0.3331293231248856"
"47100","0.3338289807736874","0.3338289807736874","0.3338289807736874"
"47200","0.3375567582249641","0.3375567582249641","0.3375567582249641"
"47300","0.32689826905727387","0.32689826905727387","0.32689826905727387"
"47400","0.32925707116723063","0.32925707116723063","0.32925707116723063"
"47500","0.3404354776442051","0.3404354776442051","0.3404354776442051"
"47600","0.3418609169125557","0.3418609169125557","0.3418609169125557"
"47700","0.33673818796873095","0.33673818796873095","0.33673818796873095"
"47800","0.3354950198531151","0.3354950198531151","0.3354950198531151"
"47900","0.3465025149285793","0.3465025149285793","0.3465025149285793"
"48000","0.3333969023823738","0.3333969023823738","0.3333969023823738"
"48100","0.31598872974514963","0.31598872974514963","0.31598872974514963"
"48200","0.3385570740699768","0.3385570740699768","0.3385570740699768"
"48300","0.32319128304719924","0.32319128304719924","0.32319128304719924"
"48400","0.32551750406622887","0.32551750406622887","0.32551750406622887"
"48500","0.3333595232665539","0.3333595232665539","0.3333595232665539"
"48600","0.3229940974712372","0.3229940974712372","0.3229940974712372"
"48700","0.32475946336984635","0.32475946336984635","0.32475946336984635"
"48800","0.32690641924738884","0.32690641924738884","0.32690641924738884"
"48900","0.32908849641680715","0.32908849641680715","0.32908849641680715"
"49000","0.33160498350858686","0.33160498350858686","0.33160498350858686"
"49100","0.3302305383980274","0.3302305383980274","0.3302305383980274"
"49200","0.3160909777879715","0.3160909777879715","0.3160909777879715"
"49300","0.3395028725266457","0.3395028725266457","0.3395028725266457"
"49400","0.3201364387571812","0.3201364387571812","0.3201364387571812"
"49500","0.3363106116652489","0.3363106116652489","0.3363106116652489"
"49600","0.32407588556408884","0.32407588556408884","0.32407588556408884"
"49700","0.32190833896398546","0.32190833896398546","0.32190833896398546"
"49800","0.3253024123609066","0.3253024123609066","0.3253024123609066"
"49900","0.3303080777823925","0.3303080777823925","0.3303080777823925"
"50000","0.33059984356164934","0.33059984356164934","0.33059984356164934"
"50100","0.3284816938638687","0.3284816938638687","0.3284816938638687"
"50200","0.3271450887620449","0.3271450887620449","0.3271450887620449"
"50300","0.3377545830607414","0.3377545830607414","0.3377545830607414"
"50400","0.3166383063793182","0.3166383063793182","0.3166383063793182"
"50500","0.30968717381358146","0.30968717381358146","0.30968717381358146"
"50600","0.3182170866429806","0.3182170866429806","0.3182170866429806"
"50700","0.32661579206585883","0.32661579206585883","0.32661579206585883"
"50800","0.32818533092737195","0.32818533092737195","0.32818533092737195"
"50900","0.31622334465384483","0.31622334465384483","0.31622334465384483"
"51000","0.32403532817959785","0.32403532817959785","0.32403532817959785"
"51100","0.32410601556301116","0.32410601556301116","0.32410601556301116"
"51200","0.33290554136037825","0.33290554136037825","0.33290554136037825"
"51300","0.31332646176218987","0.31332646176218987","0.31332646176218987"
"51400","0.32533960312604904","0.32533960312604904","0.32533960312604904"
"51500","0.30782364174723625","0.30782364174723625","0.30782364174723625"
"51600","0.3166578249633312","0.3166578249633312","0.3166578249633312"
"51700","0.32794159919023513","0.32794159919023513","0.32794159919023513"
"51800","0.31660849958658216","0.31660849958658216","0.31660849958658216"
"51900","0.3200081641972065","0.3200081641972065","0.3200081641972065"
"52000","0.3192274262011051","0.3192274262011051","0.3192274262011051"
"52100","0.3140812595188618","0.3140812595188618","0.3140812595188618"
"52200","0.3256023697555065","0.3256023697555065","0.3256023697555065"
"52300","0.31987077221274374","0.31987077221274374","0.31987077221274374"
"52400","0.31702466621994974","0.31702466621994974","0.31702466621994974"
"52500","0.31854154661297795","0.31854154661297795","0.31854154661297795"
"52600","0.3167636488378048","0.3167636488378048","0.3167636488378048"
"52700","0.30943382799625396","0.30943382799625396","0.30943382799625396"
"52800","0.3060461342334747","0.3060461342334747","0.3060461342334747"
"52900","0.3184098871052265","0.3184098871052265","0.3184098871052265"
"53000","0.3079469496011734","0.3079469496011734","0.3079469496011734"
"53100","0.3135238228738308","0.3135238228738308","0.3135238228738308"
"53200","0.30500845521688463","0.30500845521688463","0.30500845521688463"
"53300","0.3248242190480232","0.3248242190480232","0.3248242190480232"
"53400","0.3131586802005768","0.3131586802005768","0.3131586802005768"
"53500","0.3170935827493668","0.3170935827493668","0.3170935827493668"
"53600","0.32100342512130736","0.32100342512130736","0.32100342512130736"
"53700","0.31256915256381035","0.31256915256381035","0.31256915256381035"
"53800","0.3051733709871769","0.3051733709871769","0.3051733709871769"
"53900","0.3228256396949291","0.3228256396949291","0.3228256396949291"
"54000","0.30817976474761966","0.30817976474761966","0.30817976474761966"
"54100","0.31797768399119375","0.31797768399119375","0.31797768399119375"
"54200","0.31335617542266847","0.31335617542266847","0.31335617542266847"
"54300","0.3149574798345566","0.3149574798345566","0.3149574798345566"
"54400","0.3087449969351292","0.3087449969351292","0.3087449969351292"
"54500","0.31561111778020856","0.31561111778020856","0.31561111778020856"
"54600","0.3125527396798134","0.3125527396798134","0.3125527396798134"
"54700","0.2990884046256542","0.2990884046256542","0.2990884046256542"
"54800","0.3143517634272575","0.3143517634272575","0.3143517634272575"
"54900","0.31173448771238327","0.31173448771238327","0.31173448771238327"
"55000","0.3115873958170414","0.3115873958170414","0.3115873958170414"
"55100","0.3045195397734642","0.3045195397734642","0.3045195397734642"
"55200","0.3106618666648865","0.3106618666648865","0.3106618666648865"
"55300","0.31652664586901663","0.31652664586901663","0.31652664586901663"
"55400","0.2987263633310795","0.2987263633310795","0.2987263633310795"
"55500","0.3109495185315609","0.3109495185315609","0.3109495185315609"
"55600","0.3009240022301674","0.3009240022301674","0.3009240022301674"
"55700","0.3136719414591789","0.3136719414591789","0.3136719414591789"
"55800","0.30523589745163915","0.30523589745163915","0.30523589745163915"
"55900","0.306010760217905","0.306010760217905","0.306010760217905"
"56000","0.29570716559886934","0.29570716559886934","0.29570716559886934"
"56100","0.3117190083861351","0.3117190083861351","0.3117190083861351"
"56200","0.30479072764515874","0.30479072764515874","0.30479072764515874"
"56300","0.3048942124843597","0.3048942124843597","0.3048942124843597"
"56400","0.3095517702400684","0.3095517702400684","0.3095517702400684"
"56500","0.3001916253566742","0.3001916253566742","0.3001916253566742"
"56600","0.3069245633482933","0.3069245633482933","0.3069245633482933"
"56700","0.31588179677724837","0.31588179677724837","0.31588179677724837"
"56800","0.2950285336375236","0.2950285336375236","0.2950285336375236"
"56900","0.3034371717274189","0.3034371717274189","0.3034371717274189"
"57000","0.30310146018862727","0.30310146018862727","0.30310146018862727"
"57100","0.31029625460505483","0.31029625460505483","0.31029625460505483"
"57200","0.3014348089694977","0.3014348089694977","0.3014348089694977"
"57300","0.30118346378207206","0.30118346378207206","0.30118346378207206"
"57400","0.30148655623197557","0.30148655623197557","0.30148655623197557"
"57500","0.30256261631846426","0.30256261631846426","0.30256261631846426"
"57600","0.3004996107518673","0.3004996107518673","0.3004996107518673"
"57700","0.301368271112442","0.301368271112442","0.301368271112442"
"57800","0.29394607201218603","0.29394607201218603","0.29394607201218603"
"57900","0.2964150905609131","0.2964150905609131","0.2964150905609131"
"58000","0.315466840416193","0.315466840416193","0.315466840416193"
"58100","0.29735124975442884","0.29735124975442884","0.29735124975442884"
"58200","0.3084793157875538","0.3084793157875538","0.3084793157875538"
"58300","0.29796202227473256","0.29796202227473256","0.29796202227473256"
"58400","0.3034677174687386","0.3034677174687386","0.3034677174687386"
"58500","0.2948404936492443","0.2948404936492443","0.2948404936492443"
"58600","0.30334862604737284","0.30334862604737284","0.30334862604737284"
"58700","0.2948574876785278","0.2948574876785278","0.2948574876785278"
"58800","0.29588753268122675","0.29588753268122675","0.29588753268122675"
"58900","0.29731008887290955","0.29731008887290955","0.29731008887290955"
"59000","0.2865973176062107","0.2865973176062107","0.2865973176062107"
"59100","0.3048104509711266","0.3048104509711266","0.3048104509711266"
"59200","0.3017200092971325","0.3017200092971325","0.3017200092971325"
"59300","0.30066002264618874","0.30066002264618874","0.30066002264618874"
"59400","0.29358507588505744","0.29358507588505744","0.29358507588505744"
"59500","0.3054843682050705","0.3054843682050705","0.3054843682050705"
"59600","0.2993836431205273","0.2993836431205273","0.2993836431205273"
"59700","0.2986340457201004","0.2986340457201004","0.2986340457201004"
"59800","0.299165006428957","0.299165006428957","0.299165006428957"
"59900","0.29683171048760415","0.29683171048760415","0.29683171048760415"
"60000","0.29235474437475206","0.29235474437475206","0.29235474437475206"
"60100","0.2880822701752186","0.2880822701752186","0.2880822701752186"
"60200","0.2907241240143776","0.2907241240143776","0.2907241240143776"
"60300","0.2883173310756683","0.2883173310756683","0.2883173310756683"
"60400","0.29257619470357893","0.29257619470357893","0.29257619470357893"
"60500","0.30632584005594254","0.30632584005594254","0.30632584005594254"
"60600","0.2843261481821537","0.2843261481821537","0.2843261481821537"
"60700","0.29562713727355006","0.29562713727355006","0.29562713727355006"
"60800","0.3058216062188148","0.3058216062188148","0.3058216062188148"
"60900","0.27537777557969095","0.27537777557969095","0.27537777557969095"
"61000","0.28985532820224763","0.28985532820224763","0.28985532820224763"
"61100","0.2979832148551941","0.2979832148551941","0.2979832148551941"
"61200","0.2946676443517208","0.2946676443517208","0.2946676443517208"
"61300","0.27514026015996934","0.27514026015996934","0.27514026015996934"
"61400","0.29763334631919863","0.29763334631919863","0.29763334631919863"
"61500","0.2885210885107517","0.2885210885107517","0.2885210885107517"
"61600","0.2954409700632095","0.2954409700632095","0.2954409700632095"
"61700","0.28234404653310774","0.28234404653310774","0.28234404653310774"
"61800","0.29786088079214096","0.29786088079214096","0.29786088079214096"
"61900","0.29995969057083127","0.29995969057083127","0.29995969057083127"
"62000","0.2970130757987499","0.2970130757987499","0.2970130757987499"
"62100","0.278566242903471","0.278566242903471","0.278566242903471"
"62200","0.28910250186920167","0.28910250186920167","0.28910250186920167"
"62300","0.29747018083930016","0.29747018083930016","0.29747018083930016"
"62400","0.28944306924939156","0.28944306924939156","0.28944306924939156"
"62500","0.2848001293838024","0.2848001293838024","0.2848001293838024"
"62600","0.29515886440873146","0.29515886440873146","0.29515886440873146"
"62700","0.28921069860458376","0.28921069860458376","0.28921069860458376"
"62800","0.28852035030722617","0.28852035030722617","0.28852035030722617"
"62900","0.2866918900609016","0.2866918900609016","0.2866918900609016"
"63000","0.27749855563044545","0.27749855563044545","0.27749855563044545"
"63100","0.2940932250022888","0.2940932250022888","0.2940932250022888"
"63200","0.2820804570615292","0.2820804570615292","0.2820804570615292"
"63300","0.2885742947459221","0.2885742947459221","0.2885742947459221"
"63400","0.2831676681339741","0.2831676681339741","0.2831676681339741"
"63500","0.2975835807621479","0.2975835807621479","0.2975835807621479"
"63600","0.28548228695988653","0.28548228695988653","0.28548228695988653"
"63700","0.2889356260001659","0.2889356260001659","0.2889356260001659"
"63800","0.27852155610919","0.27852155610919","0.27852155610919"
"63900","0.2913771468400955","0.2913771468400955","0.2913771468400955"
"64000","0.29221834406256675","0.29221834406256675","0.29221834406256675"
"64100","0.2793545579910278","0.2793545579910278","0.2793545579910278"
"64200","0.2743641267716885","0.2743641267716885","0.2743641267716885"
"64300","0.2850919111073017","0.2850919111073017","0.2850919111073017"
"64400","0.29221035674214363","0.29221035674214363","0.29221035674214363"
"64500","0.27650019109249113","0.27650019109249113","0.27650019109249113"
"64600","0.2842861740291119","0.2842861740291119","0.2842861740291119"
"64700","0.2758842118084431","0.2758842118084431","0.2758842118084431"
"64800","0.2893560656905174","0.2893560656905174","0.2893560656905174"
"64900","0.2771002797782421","0.2771002797782421","0.2771002797782421"
"65000","0.29304361015558245","0.29304361015558245","0.29304361015558245"
"65100","0.2874670271575451","0.2874670271575451","0.2874670271575451"
"65200","0.28630465537309646","0.28630465537309646","0.28630465537309646"
"65300","0.2756968306005001","0.2756968306005001","0.2756968306005001"
"65400","0.2861506053805351","0.2861506053805351","0.2861506053805351"
"65500","0.2816164754331112","0.2816164754331112","0.2816164754331112"
"65600","0.2828160507977009","0.2828160507977009","0.2828160507977009"
"65700","0.27590488255023954","0.27590488255023954","0.27590488255023954"
"65800","0.2855806188285351","0.2855806188285351","0.2855806188285351"
"65900","0.28330795124173164","0.28330795124173164","0.28330795124173164"
"66000","0.2793288600444794","0.2793288600444794","0.2793288600444794"
"66100","0.2756296335160732","0.2756296335160732","0.2756296335160732"
"66200","0.2751412270963192","0.2751412270963192","0.2751412270963192"
"66300","0.28307091891765596","0.28307091891765596","0.28307091891765596"
"66400","0.27144567608833314","0.27144567608833314","0.27144567608833314"
"66500","0.2783529251813889","0.2783529251813889","0.2783529251813889"
"66600","0.28240525409579276","0.28240525409579276","0.28240525409579276"
"66700","0.2844889725744724","0.2844889725744724","0.2844889725744724"
"66800","0.27509198904037474","0.27509198904037474","0.27509198904037474"
"66900","0.2824631330370903","0.2824631330370903","0.2824631330370903"
"67000","0.2688379319012165","0.2688379319012165","0.2688379319012165"
"67100","0.2772142793238163","0.2772142793238163","0.2772142793238163"
"67200","0.2739892226457596","0.2739892226457596","0.2739892226457596"
"67300","0.273062232285738","0.273062232285738","0.273062232285738"
"67400","0.27117039024829864","0.27117039024829864","0.27117039024829864"
"67500","0.2753895275294781","0.2753895275294781","0.2753895275294781"
"67600","0.2758076061308384","0.2758076061308384","0.2758076061308384"
"67700","0.28132225140929223","0.28132225140929223","0.28132225140929223"
"67800","0.27703670352697374","0.27703670352697374","0.27703670352697374"
"67900","0.2708435568213463","0.2708435568213463","0.2708435568213463"
"68000","0.2818534116446972","0.2818534116446972","0.2818534116446972"
"68100","0.27542021036148073","0.27542021036148073","0.27542021036148073"
"68200","0.27277301385998726","0.27277301385998726","0.27277301385998726"
"68300","0.2737230496108532","0.2737230496108532","0.2737230496108532"
"68400","0.2720296977460384","0.2720296977460384","0.2720296977460384"
"68500","0.2758216039836407","0.2758216039836407","0.2758216039836407"
"68600","0.2829446566104889","0.2829446566104889","0.2829446566104889"
"68700","0.27345645979046823","0.27345645979046823","0.27345645979046823"
"68800","0.2727215066552162","0.2727215066552162","0.2727215066552162"
"68900","0.26279655754566195","0.26279655754566195","0.26279655754566195"
"69000","0.27650937497615813","0.27650937497615813","0.27650937497615813"
"69100","0.27167767494916917","0.27167767494916917","0.27167767494916917"
"69200","0.27258257538080216","0.27258257538080216","0.27258257538080216"
"69300","0.2689843726158142","0.2689843726158142","0.2689843726158142"
"69400","0.2757364298403263","0.2757364298403263","0.2757364298403263"
"69500","0.26711055263876915","0.26711055263876915","0.26711055263876915"
"69600","0.2681130886077881","0.2681130886077881","0.2681130886077881"
"69700","0.2758022865653038","0.2758022865653038","0.2758022865653038"
"69800","0.2677023722231388","0.2677023722231388","0.2677023722231388"
"69900","0.279770520478487","0.279770520478487","0.279770520478487"
"70000","0.267106229364872","0.267106229364872","0.267106229364872"
"70100","0.27124294549226763","0.27124294549226763","0.27124294549226763"
"70200","0.26792496427893636","0.26792496427893636","0.26792496427893636"
"70300","0.2824035656452179","0.2824035656452179","0.2824035656452179"
"70400","0.2721344381570816","0.2721344381570816","0.2721344381570816"
"70500","0.2671781948208809","0.2671781948208809","0.2671781948208809"
"70600","0.2674499300122261","0.2674499300122261","0.2674499300122261"
"70700","0.2651029083132744","0.2651029083132744","0.2651029083132744"
"70800","0.2649071863293648","0.2649071863293648","0.2649071863293648"
"70900","0.27141706287860873","0.27141706287860873","0.27141706287860873"
"71000","0.259634540528059","0.259634540528059","0.259634540528059"
"71100","0.27325634613633154","0.27325634613633154","0.27325634613633154"
"71200","0.27185831144452094","0.27185831144452094","0.27185831144452094"
"71300","0.2710269592702389","0.2710269592702389","0.2710269592702389"
"71400","0.2686222030222416","0.2686222030222416","0.2686222030222416"
"71500","0.25864786222577096","0.25864786222577096","0.25864786222577096"
"71600","0.28117565497756003","0.28117565497756003","0.28117565497756003"
"71700","0.2540342284739017","0.2540342284739017","0.2540342284739017"
"71800","0.27928695946931836","0.27928695946931836","0.27928695946931836"
"71900","0.270176589936018","0.270176589936018","0.270176589936018"
"72000","0.2702673475444317","0.2702673475444317","0.2702673475444317"
"72100","0.2616991028189659","0.2616991028189659","0.2616991028189659"
"72200","0.2767547857761383","0.2767547857761383","0.2767547857761383"
"72300","0.26216979816555974","0.26216979816555974","0.26216979816555974"
"72400","0.26494724318385127","0.26494724318385127","0.26494724318385127"
"72500","0.2738216687738895","0.2738216687738895","0.2738216687738895"
"72600","0.2581889973580837","0.2581889973580837","0.2581889973580837"
"72700","0.2707454773783684","0.2707454773783684","0.2707454773783684"
"72800","0.26197797402739526","0.26197797402739526","0.26197797402739526"
"72900","0.26710318207740785","0.26710318207740785","0.26710318207740785"
"73000","0.26316833168268206","0.26316833168268206","0.26316833168268206"
"73100","0.2644825157523155","0.2644825157523155","0.2644825157523155"
"73200","0.2639618928730488","0.2639618928730488","0.2639618928730488"
"73300","0.26989629030227663","0.26989629030227663","0.26989629030227663"
"73400","0.25993486016988754","0.25993486016988754","0.25993486016988754"
"73500","0.2685465081036091","0.2685465081036091","0.2685465081036091"
"73600","0.2698851327598095","0.2698851327598095","0.2698851327598095"
"73700","0.2638150815665722","0.2638150815665722","0.2638150815665722"
"73800","0.2692203265428543","0.2692203265428543","0.2692203265428543"
"73900","0.26320371925830843","0.26320371925830843","0.26320371925830843"
"74000","0.25396327003836633","0.25396327003836633","0.25396327003836633"
"74100","0.26989391207695007","0.26989391207695007","0.26989391207695007"
"74200","0.2571269814670086","0.2571269814670086","0.2571269814670086"
"74300","0.2664314706623554","0.2664314706623554","0.2664314706623554"
"74400","0.2590015986561775","0.2590015986561775","0.2590015986561775"
"74500","0.2607423369586468","0.2607423369586468","0.2607423369586468"
"74600","0.26148758858442306","0.26148758858442306","0.26148758858442306"
"74700","0.25814407467842104","0.25814407467842104","0.25814407467842104"
"74800","0.2597678506374359","0.2597678506374359","0.2597678506374359"
"74900","0.2676663701236248","0.2676663701236248","0.2676663701236248"
"75000","0.2553900083899498","0.2553900083899498","0.2553900083899498"
"75100","0.2630304688215256","0.2630304688215256","0.2630304688215256"
"75200","0.2564598882198334","0.2564598882198334","0.2564598882198334"
"75300","0.2641548581421375","0.2641548581421375","0.2641548581421375"
"75400","0.2598113787174225","0.2598113787174225","0.2598113787174225"
"75500","0.2555135813355446","0.2555135813355446","0.2555135813355446"
"75600","0.2652025578916073","0.2652025578916073","0.2652025578916073"
"75700","0.2528130184113979","0.2528130184113979","0.2528130184113979"
"75800","0.26502831250429154","0.26502831250429154","0.26502831250429154"
"75900","0.25101410210132596","0.25101410210132596","0.25101410210132596"
"76000","0.25620029658079146","0.25620029658079146","0.25620029658079146"
"76100","0.2558863182365894","0.2558863182365894","0.2558863182365894"
"76200","0.2607982777059078","0.2607982777059078","0.2607982777059078"
"76300","0.261345294713974","0.261345294713974","0.261345294713974"
"76400","0.2540577383339405","0.2540577383339405","0.2540577383339405"
"76500","0.2642462539672852","0.2642462539672852","0.2642462539672852"
"76600","0.25132618069648743","0.25132618069648743","0.25132618069648743"
"76700","0.26201446503400805","0.26201446503400805","0.26201446503400805"
"76800","0.2593280103802681","0.2593280103802681","0.2593280103802681"
"76900","0.26108635574579236","0.26108635574579236","0.26108635574579236"
"77000","0.25676160722970964","0.25676160722970964","0.25676160722970964"
"77100","0.2610906066000462","0.2610906066000462","0.2610906066000462"
"77200","0.2578925505280495","0.2578925505280495","0.2578925505280495"
"77300","0.26040482476353644","0.26040482476353644","0.26040482476353644"
"77400","0.25873680084943773","0.25873680084943773","0.25873680084943773"
"77500","0.2622248061001301","0.2622248061001301","0.2622248061001301"
"77600","0.2534040102362633","0.2534040102362633","0.2534040102362633"
"77700","0.2577324405312538","0.2577324405312538","0.2577324405312538"
"77800","0.25047954529523847","0.25047954529523847","0.25047954529523847"
"77900","0.262315611243248","0.262315611243248","0.262315611243248"
"78000","0.25286142095923425","0.25286142095923425","0.25286142095923425"
"78100","0.2614647413790226","0.2614647413790226","0.2614647413790226"
"78200","0.24908364862203597","0.24908364862203597","0.24908364862203597"
"78300","0.25378939852118493","0.25378939852118493","0.25378939852118493"
"78400","0.2583215901255608","0.2583215901255608","0.2583215901255608"
"78500","0.2489008842408657","0.2489008842408657","0.2489008842408657"
"78600","0.2604730468988419","0.2604730468988419","0.2604730468988419"
"78700","0.2522647112607956","0.2522647112607956","0.2522647112607956"
"78800","0.25497106298804284","0.25497106298804284","0.25497106298804284"
"78900","0.24767303794622422","0.24767303794622422","0.24767303794622422"
"79000","0.2550438940525055","0.2550438940525055","0.2550438940525055"
"79100","0.2578705523908138","0.2578705523908138","0.2578705523908138"
"79200","0.2577700625360012","0.2577700625360012","0.2577700625360012"
"79300","0.24403192311525346","0.24403192311525346","0.24403192311525346"
"79400","0.24553563877940177","0.24553563877940177","0.24553563877940177"
"79500","0.25856497153639796","0.25856497153639796","0.25856497153639796"
"79600","0.2620240272581577","0.2620240272581577","0.2620240272581577"
"79700","0.25294873014092445","0.25294873014092445","0.25294873014092445"
"79800","0.24565297439694406","0.24565297439694406","0.24565297439694406"
"79900","0.2518944185972214","0.2518944185972214","0.2518944185972214"
"80000","0.2557900105416775","0.2557900105416775","0.2557900105416775"
"80100","0.2516307508945465","0.2516307508945465","0.2516307508945465"
"80200","0.24874219700694084","0.24874219700694084","0.24874219700694084"
"80300","0.25850489422678946","0.25850489422678946","0.25850489422678946"
"80400","0.24258438006043434","0.24258438006043434","0.24258438006043434"
"80500","0.251064685434103","0.251064685434103","0.251064685434103"
"80600","0.24634760215878487","0.24634760215878487","0.24634760215878487"
"80700","0.26113168969750405","0.26113168969750405","0.26113168969750405"
"80800","0.24910938188433648","0.24910938188433648","0.24910938188433648"
"80900","0.2517599156498909","0.2517599156498909","0.2517599156498909"
"81000","0.24987359136343001","0.24987359136343001","0.24987359136343001"
"81100","0.24636512085795403","0.24636512085795403","0.24636512085795403"
"81200","0.25919570043683055","0.25919570043683055","0.25919570043683055"
"81300","0.24149009346961975","0.24149009346961975","0.24149009346961975"
"81400","0.25123043105006215","0.25123043105006215","0.25123043105006215"
"81500","0.24330452039837838","0.24330452039837838","0.24330452039837838"
"81600","0.2512538538873196","0.2512538538873196","0.2512538538873196"
"81700","0.2458902330696583","0.2458902330696583","0.2458902330696583"
"81800","0.244506576359272","0.244506576359272","0.244506576359272"
"81900","0.2447853569686413","0.2447853569686413","0.2447853569686413"
"82000","0.2504034274816513","0.2504034274816513","0.2504034274816513"
"82100","0.24724709406495093","0.24724709406495093","0.24724709406495093"
"82200","0.24801525130867957","0.24801525130867957","0.24801525130867957"
"82300","0.2398480060696602","0.2398480060696602","0.2398480060696602"
"82400","0.2566549438238144","0.2566549438238144","0.2566549438238144"
"82500","0.24657458648085595","0.24657458648085595","0.24657458648085595"
"82600","0.24809376582503317","0.24809376582503317","0.24809376582503317"
"82700","0.25753573939204216","0.25753573939204216","0.25753573939204216"
"82800","0.2463095924258232","0.2463095924258232","0.2463095924258232"
"82900","0.25503468692302705","0.25503468692302705","0.25503468692302705"
"83000","0.2464217808842659","0.2464217808842659","0.2464217808842659"
"83100","0.23796650767326355","0.23796650767326355","0.23796650767326355"
"83200","0.25211988419294357","0.25211988419294357","0.25211988419294357"
"83300","0.24717230424284936","0.24717230424284936","0.24717230424284936"
"83400","0.2399056449532509","0.2399056449532509","0.2399056449532509"
"83500","0.24923282325267793","0.24923282325267793","0.24923282325267793"
"83600","0.2413443124294281","0.2413443124294281","0.2413443124294281"
"83700","0.23999992981553078","0.23999992981553078","0.23999992981553078"
"83800","0.23861936211586","0.23861936211586","0.23861936211586"
"83900","0.24550837859511376","0.24550837859511376","0.24550837859511376"
"84000","0.23910835295915603","0.23910835295915603","0.23910835295915603"
"84100","0.25595976382493973","0.25595976382493973","0.25595976382493973"
"84200","0.24513701915740968","0.24513701915740968","0.24513701915740968"
"84300","0.247925818413496","0.247925818413496","0.247925818413496"
"84400","0.23443590685725213","0.23443590685725213","0.23443590685725213"
"84500","0.2459014607965946","0.2459014607965946","0.2459014607965946"
"84600","0.24276480719447135","0.24276480719447135","0.24276480719447135"
"84700","0.2371968784928322","0.2371968784928322","0.2371968784928322"
"84800","0.24131929144263267","0.24131929144263267","0.24131929144263267"
"84900","0.24160341545939445","0.24160341545939445","0.24160341545939445"
"85000","0.24271028041839598","0.24271028041839598","0.24271028041839598"
"85100","0.2463194377720356","0.2463194377720356","0.2463194377720356"
"85200","0.2380323614180088","0.2380323614180088","0.2380323614180088"
"85300","0.24966182932257652","0.24966182932257652","0.24966182932257652"
"85400","0.24558279037475586","0.24558279037475586","0.24558279037475586"
"85500","0.2377277284860611","0.2377277284860611","0.2377277284860611"
"85600","0.24388831377029419","0.24388831377029419","0.24388831377029419"
"85700","0.24352344244718552","0.24352344244718552","0.24352344244718552"
"85800","0.24140255242586137","0.24140255242586137","0.24140255242586137"
"85900","0.2363329492509365","0.2363329492509365","0.2363329492509365"
"86000","0.24286568000912667","0.24286568000912667","0.24286568000912667"
"86100","0.24444885835051536","0.24444885835051536","0.24444885835051536"
"86200","0.23692575335502625","0.23692575335502625","0.23692575335502625"
"86300","0.24047655031085013","0.24047655031085013","0.24047655031085013"
"86400","0.25187298774719236","0.25187298774719236","0.25187298774719236"
"86500","0.24792948961257935","0.24792948961257935","0.24792948961257935"
"86600","0.23602956250309945","0.23602956250309945","0.23602956250309945"
"86700","0.23824440002441405","0.23824440002441405","0.23824440002441405"
"86800","0.23991660937666892","0.23991660937666892","0.23991660937666892"
"86900","0.24868120685219763","0.24868120685219763","0.24868120685219763"
"87000","0.23883019998669625","0.23883019998669625","0.23883019998669625"
"87100","0.24615782022476196","0.24615782022476196","0.24615782022476196"
"87200","0.24152304291725157","0.24152304291725157","0.24152304291725157"
"87300","0.2382687060534954","0.2382687060534954","0.2382687060534954"
"87400","0.2343360461294651","0.2343360461294651","0.2343360461294651"
"87500","0.2422660382091999","0.2422660382091999","0.2422660382091999"
"87600","0.2374962078034878","0.2374962078034878","0.2374962078034878"
"87700","0.24585409104824066","0.24585409104824066","0.24585409104824066"
"87800","0.238529698997736","0.238529698997736","0.238529698997736"
"87900","0.24019358307123184","0.24019358307123184","0.24019358307123184"
